path	creation	modification	lines
./mon_env/lib/python3.12/site-packages/pip/_vendor/rich/pager.py	2025-11-10 11:10:23.591692932 -0500	2025-11-10 11:10:23.591736725 -0500	34
./mon_env/lib/python3.12/site-packages/pip/_vendor/rich/measure.py	2025-11-10 11:10:23.591585429 -0500	2025-11-10 11:10:23.591640106 -0500	151
./mon_env/lib/python3.12/site-packages/pip/_vendor/rich/color_triplet.py	2025-11-10 11:10:23.590205698 -0500	2025-11-10 11:10:23.590256821 -0500	38
./mon_env/lib/python3.12/site-packages/pip/_vendor/rich/__init__.py	2025-11-10 11:10:23.588313238 -0500	2025-11-10 11:10:23.588379362 -0500	177
./mon_env/lib/python3.12/site-packages/pip/_vendor/rich/screen.py	2025-11-10 11:10:23.592525769 -0500	2025-11-10 11:10:23.592570304 -0500	54
./mon_env/lib/python3.12/site-packages/pip/_vendor/rich/markup.py	2025-11-10 11:10:23.591522616 -0500	2025-11-10 11:10:23.591585429 -0500	246
./mon_env/lib/python3.12/site-packages/pip/_vendor/rich/layout.py	2025-11-10 11:10:23.591255402 -0500	2025-11-10 11:10:23.591327182 -0500	443
./mon_env/lib/python3.12/site-packages/pip/_vendor/rich/_emoji_codes.py	2025-11-10 11:10:23.588509266 -0500	2025-11-10 11:10:23.588679211 -0500	3610
./mon_env/lib/python3.12/site-packages/pip/_vendor/rich/live_render.py	2025-11-10 11:10:23.591402483 -0500	2025-11-10 11:10:23.591453659 -0500	113
./mon_env/lib/python3.12/site-packages/pip/_vendor/rich/progress_bar.py	2025-11-10 11:10:23.592128930 -0500	2025-11-10 11:10:23.592203690 -0500	224
./mon_env/lib/python3.12/site-packages/pip/_vendor/rich/pretty.py	2025-11-10 11:10:23.591849306 -0500	2025-11-10 11:10:23.591967535 -0500	994
./mon_env/lib/python3.12/site-packages/pip/_vendor/rich/box.py	2025-11-10 11:10:23.590003843 -0500	2025-11-10 11:10:23.590070213 -0500	517
./mon_env/lib/python3.12/site-packages/pip/_vendor/rich/_pick.py	2025-11-10 11:10:23.589304226 -0500	2025-11-10 11:10:23.589346736 -0500	17
./mon_env/lib/python3.12/site-packages/pip/_vendor/rich/filesize.py	2025-11-10 11:10:23.590987946 -0500	2025-11-10 11:10:23.591035357 -0500	89
./mon_env/lib/python3.12/site-packages/pip/_vendor/rich/palette.py	2025-11-10 11:10:23.591736725 -0500	2025-11-10 11:10:23.591786334 -0500	100
./mon_env/lib/python3.12/site-packages/pip/_vendor/rich/spinner.py	2025-11-10 11:10:23.592657796 -0500	2025-11-10 11:10:23.592714303 -0500	137
./mon_env/lib/python3.12/site-packages/pip/_vendor/rich/live.py	2025-11-10 11:10:23.591327182 -0500	2025-11-10 11:10:23.591402483 -0500	375
./mon_env/lib/python3.12/site-packages/pip/_vendor/rich/jupyter.py	2025-11-10 11:10:23.591201486 -0500	2025-11-10 11:10:23.591255402 -0500	101
./mon_env/lib/python3.12/site-packages/pip/_vendor/rich/highlighter.py	2025-11-10 11:10:23.591035357 -0500	2025-11-10 11:10:23.591100308 -0500	232
./mon_env/lib/python3.12/site-packages/pip/_vendor/rich/_spinners.py	2025-11-10 11:10:23.589399244 -0500	2025-11-10 11:10:23.589473566 -0500	482
./mon_env/lib/python3.12/site-packages/pip/_vendor/rich/theme.py	2025-11-10 11:10:23.593368413 -0500	2025-11-10 11:10:23.593433044 -0500	115
./mon_env/lib/python3.12/site-packages/pip/_vendor/rich/console.py	2025-11-10 11:10:23.590312141 -0500	2025-11-10 11:10:23.590496513 -0500	2633
./mon_env/lib/python3.12/site-packages/pip/_vendor/rich/segment.py	2025-11-10 11:10:23.592570304 -0500	2025-11-10 11:10:23.592657796 -0500	739
./mon_env/lib/python3.12/site-packages/pip/_vendor/rich/_emoji_replace.py	2025-11-10 11:10:23.588679211 -0500	2025-11-10 11:10:23.588911345 -0500	32
./mon_env/lib/python3.12/site-packages/pip/_vendor/rich/file_proxy.py	2025-11-10 11:10:23.590942448 -0500	2025-11-10 11:10:23.590987946 -0500	57
./mon_env/lib/python3.12/site-packages/pip/__main__.py	2025-11-10 11:10:23.562794156 -0500	2025-11-10 11:10:23.562834491 -0500	24
./mon_env/lib/python3.12/site-packages/pip/__pip-runner__.py	2025-11-10 11:10:23.562834491 -0500	2025-11-10 11:10:23.562874521 -0500	50
./mon_env/lib/python3.12/site-packages/pip/_internal/self_outdated_check.py	2025-11-10 11:10:23.569771904 -0500	2025-11-10 11:10:23.569835720 -0500	248
./mon_env/lib/python3.12/site-packages/pip/_internal/metadata/base.py	2025-11-10 11:10:23.566024264 -0500	2025-11-10 11:10:23.566121224 -0500	702
./mon_env/lib/python3.12/site-packages/pip/_internal/metadata/__init__.py	2025-11-10 11:10:23.565916733 -0500	2025-11-10 11:10:23.565975121 -0500	128
./mon_env/lib/python3.12/site-packages/pip/_internal/metadata/pkg_resources.py	2025-11-10 11:10:23.566370003 -0500	2025-11-10 11:10:23.566451542 -0500	278
./mon_env/lib/python3.12/site-packages/pip/_internal/metadata/importlib/_envs.py	2025-11-10 11:10:23.566309433 -0500	2025-11-10 11:10:23.566370003 -0500	189
./mon_env/lib/python3.12/site-packages/pip/_internal/metadata/importlib/_compat.py	2025-11-10 11:10:23.566175480 -0500	2025-11-10 11:10:23.566226102 -0500	55
./mon_env/lib/python3.12/site-packages/pip/_internal/metadata/importlib/__init__.py	2025-11-10 11:10:23.566121224 -0500	2025-11-10 11:10:23.566175480 -0500	6
./mon_env/lib/python3.12/site-packages/pip/_internal/metadata/importlib/_dists.py	2025-11-10 11:10:23.566226102 -0500	2025-11-10 11:10:23.566309433 -0500	227
./mon_env/lib/python3.12/site-packages/pip/_internal/metadata/_json.py	2025-11-10 11:10:23.565975121 -0500	2025-11-10 11:10:23.566024264 -0500	84
./mon_env/lib/python3.12/site-packages/pip/_internal/operations/freeze.py	2025-11-10 11:10:23.567970647 -0500	2025-11-10 11:10:23.568033073 -0500	255
./mon_env/lib/python3.12/site-packages/pip/_internal/operations/build/metadata.py	2025-11-10 11:10:23.567657527 -0500	2025-11-10 11:10:23.567701403 -0500	39
./mon_env/lib/python3.12/site-packages/pip/_internal/operations/build/wheel_editable.py	2025-11-10 11:10:23.567828051 -0500	2025-11-10 11:10:23.567868876 -0500	46
./mon_env/lib/python3.12/site-packages/pip/_internal/operations/build/wheel.py	2025-11-10 11:10:23.567787346 -0500	2025-11-10 11:10:23.567828051 -0500	37
./mon_env/lib/python3.12/site-packages/pip/_internal/operations/build/wheel_legacy.py	2025-11-10 11:10:23.567868876 -0500	2025-11-10 11:10:23.567915749 -0500	102
./mon_env/lib/python3.12/site-packages/pip/_internal/operations/build/metadata_editable.py	2025-11-10 11:10:23.567701403 -0500	2025-11-10 11:10:23.567743286 -0500	41
./mon_env/lib/python3.12/site-packages/pip/_internal/operations/build/__init__.py	2025-11-10 11:10:23.567593338 -0500	2025-11-10 11:10:23.567593338 -0500	0
./mon_env/lib/python3.12/site-packages/pip/_internal/operations/build/metadata_legacy.py	2025-11-10 11:10:23.567743286 -0500	2025-11-10 11:10:23.567787346 -0500	74
./mon_env/lib/python3.12/site-packages/pip/_internal/operations/build/build_tracker.py	2025-11-10 11:10:23.567593338 -0500	2025-11-10 11:10:23.567657527 -0500	139
./mon_env/lib/python3.12/site-packages/pip/_internal/operations/prepare.py	2025-11-10 11:10:23.568256101 -0500	2025-11-10 11:10:23.568364998 -0500	730
./mon_env/lib/python3.12/site-packages/pip/_internal/operations/__init__.py	2025-11-10 11:10:23.567528417 -0500	2025-11-10 11:10:23.567528417 -0500	0
./mon_env/lib/python3.12/site-packages/pip/_internal/operations/install/wheel.py	2025-11-10 11:10:23.568121227 -0500	2025-11-10 11:10:23.568256101 -0500	734
./mon_env/lib/python3.12/site-packages/pip/_internal/operations/install/__init__.py	2025-11-10 11:10:23.568033073 -0500	2025-11-10 11:10:23.568080507 -0500	2
./mon_env/lib/python3.12/site-packages/pip/_internal/operations/install/editable_legacy.py	2025-11-10 11:10:23.568080507 -0500	2025-11-10 11:10:23.568121227 -0500	46
./mon_env/lib/python3.12/site-packages/pip/_internal/operations/check.py	2025-11-10 11:10:23.567915749 -0500	2025-11-10 11:10:23.567970647 -0500	187
./mon_env/lib/python3.12/site-packages/pip/_internal/network/utils.py	2025-11-10 11:10:23.567430720 -0500	2025-11-10 11:10:23.567483189 -0500	96
./mon_env/lib/python3.12/site-packages/pip/_internal/network/download.py	2025-11-10 11:10:23.567230583 -0500	2025-11-10 11:10:23.567282971 -0500	186
./mon_env/lib/python3.12/site-packages/pip/_internal/network/xmlrpc.py	2025-11-10 11:10:23.567483189 -0500	2025-11-10 11:10:23.567528417 -0500	62
./mon_env/lib/python3.12/site-packages/pip/_internal/network/__init__.py	2025-11-10 11:10:23.567046509 -0500	2025-11-10 11:10:23.567090059 -0500	2
./mon_env/lib/python3.12/site-packages/pip/_internal/network/auth.py	2025-11-10 11:10:23.567090059 -0500	2025-11-10 11:10:23.567173436 -0500	561
./mon_env/lib/python3.12/site-packages/pip/_internal/network/lazy_wheel.py	2025-11-10 11:10:23.567282971 -0500	2025-11-10 11:10:23.567342491 -0500	210
./mon_env/lib/python3.12/site-packages/pip/_internal/network/cache.py	2025-11-10 11:10:23.567173436 -0500	2025-11-10 11:10:23.567230583 -0500	106
./mon_env/lib/python3.12/site-packages/pip/_internal/network/session.py	2025-11-10 11:10:23.567342491 -0500	2025-11-10 11:10:23.567430720 -0500	520
./mon_env/lib/python3.12/site-packages/pip/_internal/exceptions.py	2025-11-10 11:10:23.565193822 -0500	2025-11-10 11:10:23.565295743 -0500	728
./mon_env/lib/python3.12/site-packages/pip/_internal/configuration.py	2025-11-10 11:10:23.564881562 -0500	2025-11-10 11:10:23.564960913 -0500	383
./mon_env/lib/python3.12/site-packages/pip/_internal/commands/install.py	2025-11-10 11:10:23.564445399 -0500	2025-11-10 11:10:23.564547555 -0500	774
./mon_env/lib/python3.12/site-packages/pip/_internal/commands/freeze.py	2025-11-10 11:10:23.564187968 -0500	2025-11-10 11:10:23.564241622 -0500	109
./mon_env/lib/python3.12/site-packages/pip/_internal/commands/wheel.py	2025-11-10 11:10:23.564826791 -0500	2025-11-10 11:10:23.564881562 -0500	183
./mon_env/lib/python3.12/site-packages/pip/_internal/commands/configuration.py	2025-11-10 11:10:23.564003362 -0500	2025-11-10 11:10:23.564067365 -0500	280
./mon_env/lib/python3.12/site-packages/pip/_internal/commands/download.py	2025-11-10 11:10:23.564126816 -0500	2025-11-10 11:10:23.564187968 -0500	147
./mon_env/lib/python3.12/site-packages/pip/_internal/commands/search.py	2025-11-10 11:10:23.564644523 -0500	2025-11-10 11:10:23.564714015 -0500	174
./mon_env/lib/python3.12/site-packages/pip/_internal/commands/list.py	2025-11-10 11:10:23.564547555 -0500	2025-11-10 11:10:23.564644523 -0500	370
./mon_env/lib/python3.12/site-packages/pip/_internal/commands/index.py	2025-11-10 11:10:23.564326727 -0500	2025-11-10 11:10:23.564394889 -0500	139
./mon_env/lib/python3.12/site-packages/pip/_internal/commands/inspect.py	2025-11-10 11:10:23.564394889 -0500	2025-11-10 11:10:23.564445399 -0500	92
./mon_env/lib/python3.12/site-packages/pip/_internal/commands/hash.py	2025-11-10 11:10:23.564241622 -0500	2025-11-10 11:10:23.564284001 -0500	59
./mon_env/lib/python3.12/site-packages/pip/_internal/commands/debug.py	2025-11-10 11:10:23.564067365 -0500	2025-11-10 11:10:23.564126816 -0500	201
./mon_env/lib/python3.12/site-packages/pip/_internal/commands/__init__.py	2025-11-10 11:10:23.563797524 -0500	2025-11-10 11:10:23.563854682 -0500	132
./mon_env/lib/python3.12/site-packages/pip/_internal/commands/completion.py	2025-11-10 11:10:23.563957107 -0500	2025-11-10 11:10:23.564003362 -0500	130
./mon_env/lib/python3.12/site-packages/pip/_internal/commands/show.py	2025-11-10 11:10:23.564714015 -0500	2025-11-10 11:10:23.564772348 -0500	189
./mon_env/lib/python3.12/site-packages/pip/_internal/commands/check.py	2025-11-10 11:10:23.563912305 -0500	2025-11-10 11:10:23.563957107 -0500	54
./mon_env/lib/python3.12/site-packages/pip/_internal/commands/uninstall.py	2025-11-10 11:10:23.564772348 -0500	2025-11-10 11:10:23.564826791 -0500	113
./mon_env/lib/python3.12/site-packages/pip/_internal/commands/cache.py	2025-11-10 11:10:23.563854682 -0500	2025-11-10 11:10:23.563912305 -0500	225
./mon_env/lib/python3.12/site-packages/pip/_internal/commands/help.py	2025-11-10 11:10:23.564284001 -0500	2025-11-10 11:10:23.564326727 -0500	41
./mon_env/lib/python3.12/site-packages/pip/_internal/main.py	2025-11-10 11:10:23.565877613 -0500	2025-11-10 11:10:23.565916733 -0500	12
./mon_env/lib/python3.12/site-packages/pip/_internal/models/wheel.py	2025-11-10 11:10:23.566996724 -0500	2025-11-10 11:10:23.567046509 -0500	92
./mon_env/lib/python3.12/site-packages/pip/_internal/models/candidate.py	2025-11-10 11:10:23.566499752 -0500	2025-11-10 11:10:23.566539260 -0500	30
./mon_env/lib/python3.12/site-packages/pip/_internal/models/format_control.py	2025-11-10 11:10:23.566592285 -0500	2025-11-10 11:10:23.566637920 -0500	78
./mon_env/lib/python3.12/site-packages/pip/_internal/models/target_python.py	2025-11-10 11:10:23.566950342 -0500	2025-11-10 11:10:23.566996724 -0500	122
./mon_env/lib/python3.12/site-packages/pip/_internal/models/index.py	2025-11-10 11:10:23.566637920 -0500	2025-11-10 11:10:23.566679241 -0500	28
./mon_env/lib/python3.12/site-packages/pip/_internal/models/installation_report.py	2025-11-10 11:10:23.566679241 -0500	2025-11-10 11:10:23.566723656 -0500	56
./mon_env/lib/python3.12/site-packages/pip/_internal/models/link.py	2025-11-10 11:10:23.566723656 -0500	2025-11-10 11:10:23.566813008 -0500	579
./mon_env/lib/python3.12/site-packages/pip/_internal/models/direct_url.py	2025-11-10 11:10:23.566539260 -0500	2025-11-10 11:10:23.566592285 -0500	235
./mon_env/lib/python3.12/site-packages/pip/_internal/models/selection_prefs.py	2025-11-10 11:10:23.566906382 -0500	2025-11-10 11:10:23.566950342 -0500	51
./mon_env/lib/python3.12/site-packages/pip/_internal/models/scheme.py	2025-11-10 11:10:23.566813008 -0500	2025-11-10 11:10:23.566857862 -0500	31
./mon_env/lib/python3.12/site-packages/pip/_internal/models/__init__.py	2025-11-10 11:10:23.566451542 -0500	2025-11-10 11:10:23.566499752 -0500	2
./mon_env/lib/python3.12/site-packages/pip/_internal/models/search_scope.py	2025-11-10 11:10:23.566857862 -0500	2025-11-10 11:10:23.566906382 -0500	132
./mon_env/lib/python3.12/site-packages/pip/_internal/vcs/versioncontrol.py	2025-11-10 11:10:23.571543173 -0500	2025-11-10 11:10:23.571637028 -0500	705
./mon_env/lib/python3.12/site-packages/pip/_internal/vcs/git.py	2025-11-10 11:10:23.571316385 -0500	2025-11-10 11:10:23.571400275 -0500	526
./mon_env/lib/python3.12/site-packages/pip/_internal/vcs/__init__.py	2025-11-10 11:10:23.571221506 -0500	2025-11-10 11:10:23.571271970 -0500	15
./mon_env/lib/python3.12/site-packages/pip/_internal/vcs/bazaar.py	2025-11-10 11:10:23.571271970 -0500	2025-11-10 11:10:23.571316385 -0500	112
./mon_env/lib/python3.12/site-packages/pip/_internal/vcs/mercurial.py	2025-11-10 11:10:23.571400275 -0500	2025-11-10 11:10:23.571475386 -0500	163
./mon_env/lib/python3.12/site-packages/pip/_internal/vcs/subversion.py	2025-11-10 11:10:23.571475386 -0500	2025-11-10 11:10:23.571543173 -0500	324
./mon_env/lib/python3.12/site-packages/pip/_internal/index/collector.py	2025-11-10 11:10:23.565358471 -0500	2025-11-10 11:10:23.565439697 -0500	507
./mon_env/lib/python3.12/site-packages/pip/_internal/index/sources.py	2025-11-10 11:10:23.565562840 -0500	2025-11-10 11:10:23.565625497 -0500	285
./mon_env/lib/python3.12/site-packages/pip/_internal/index/package_finder.py	2025-11-10 11:10:23.565439697 -0500	2025-11-10 11:10:23.565562840 -0500	1027
./mon_env/lib/python3.12/site-packages/pip/_internal/index/__init__.py	2025-11-10 11:10:23.565295743 -0500	2025-11-10 11:10:23.565358471 -0500	2
./mon_env/lib/python3.12/site-packages/pip/_internal/cli/status_codes.py	2025-11-10 11:10:23.563755711 -0500	2025-11-10 11:10:23.563797524 -0500	6
./mon_env/lib/python3.12/site-packages/pip/_internal/cli/req_command.py	2025-11-10 11:10:23.563616795 -0500	2025-11-10 11:10:23.563696896 -0500	505
./mon_env/lib/python3.12/site-packages/pip/_internal/cli/main.py	2025-11-10 11:10:23.563401324 -0500	2025-11-10 11:10:23.563452917 -0500	79
./mon_env/lib/python3.12/site-packages/pip/_internal/cli/command_context.py	2025-11-10 11:10:23.563352087 -0500	2025-11-10 11:10:23.563401324 -0500	27
./mon_env/lib/python3.12/site-packages/pip/_internal/cli/spinners.py	2025-11-10 11:10:23.563696896 -0500	2025-11-10 11:10:23.563755711 -0500	159
./mon_env/lib/python3.12/site-packages/pip/_internal/cli/autocompletion.py	2025-11-10 11:10:23.563110599 -0500	2025-11-10 11:10:23.563167456 -0500	172
./mon_env/lib/python3.12/site-packages/pip/_internal/cli/__init__.py	2025-11-10 11:10:23.563059511 -0500	2025-11-10 11:10:23.563110599 -0500	4
./mon_env/lib/python3.12/site-packages/pip/_internal/cli/base_command.py	2025-11-10 11:10:23.563167456 -0500	2025-11-10 11:10:23.563238118 -0500	236
./mon_env/lib/python3.12/site-packages/pip/_internal/cli/cmdoptions.py	2025-11-10 11:10:23.563238118 -0500	2025-11-10 11:10:23.563352087 -0500	1074
./mon_env/lib/python3.12/site-packages/pip/_internal/cli/main_parser.py	2025-11-10 11:10:23.563452917 -0500	2025-11-10 11:10:23.563504154 -0500	134
./mon_env/lib/python3.12/site-packages/pip/_internal/cli/parser.py	2025-11-10 11:10:23.563504154 -0500	2025-11-10 11:10:23.563570600 -0500	294
./mon_env/lib/python3.12/site-packages/pip/_internal/cli/progress_bars.py	2025-11-10 11:10:23.563570600 -0500	2025-11-10 11:10:23.563616795 -0500	68
./mon_env/lib/python3.12/site-packages/pip/_internal/distributions/wheel.py	2025-11-10 11:10:23.565150656 -0500	2025-11-10 11:10:23.565193822 -0500	40
./mon_env/lib/python3.12/site-packages/pip/_internal/distributions/sdist.py	2025-11-10 11:10:23.565097164 -0500	2025-11-10 11:10:23.565150656 -0500	156
./mon_env/lib/python3.12/site-packages/pip/_internal/distributions/base.py	2025-11-10 11:10:23.565015783 -0500	2025-11-10 11:10:23.565058550 -0500	51
./mon_env/lib/python3.12/site-packages/pip/_internal/distributions/installed.py	2025-11-10 11:10:23.565058550 -0500	2025-11-10 11:10:23.565097164 -0500	29
./mon_env/lib/python3.12/site-packages/pip/_internal/distributions/__init__.py	2025-11-10 11:10:23.564960913 -0500	2025-11-10 11:10:23.565015783 -0500	21
./mon_env/lib/python3.12/site-packages/pip/_internal/build_env.py	2025-11-10 11:10:23.562918451 -0500	2025-11-10 11:10:23.562984302 -0500	311
./mon_env/lib/python3.12/site-packages/pip/_internal/__init__.py	2025-11-10 11:10:23.562874521 -0500	2025-11-10 11:10:23.562918451 -0500	18
./mon_env/lib/python3.12/site-packages/pip/_internal/wheel_builder.py	2025-11-10 11:10:23.571637028 -0500	2025-11-10 11:10:23.571706748 -0500	354
./mon_env/lib/python3.12/site-packages/pip/_internal/req/constructors.py	2025-11-10 11:10:23.568494980 -0500	2025-11-10 11:10:23.568577441 -0500	576
./mon_env/lib/python3.12/site-packages/pip/_internal/req/req_set.py	2025-11-10 11:10:23.568786345 -0500	2025-11-10 11:10:23.568842217 -0500	119
./mon_env/lib/python3.12/site-packages/pip/_internal/req/req_install.py	2025-11-10 11:10:23.568662813 -0500	2025-11-10 11:10:23.568786345 -0500	923
./mon_env/lib/python3.12/site-packages/pip/_internal/req/__init__.py	2025-11-10 11:10:23.568430741 -0500	2025-11-10 11:10:23.568494980 -0500	92
./mon_env/lib/python3.12/site-packages/pip/_internal/req/req_file.py	2025-11-10 11:10:23.568577441 -0500	2025-11-10 11:10:23.568662813 -0500	554
./mon_env/lib/python3.12/site-packages/pip/_internal/req/req_uninstall.py	2025-11-10 11:10:23.568842217 -0500	2025-11-10 11:10:23.568940940 -0500	649
./mon_env/lib/python3.12/site-packages/pip/_internal/resolution/resolvelib/found_candidates.py	2025-11-10 11:10:23.569477298 -0500	2025-11-10 11:10:23.569534792 -0500	155
./mon_env/lib/python3.12/site-packages/pip/_internal/resolution/resolvelib/resolver.py	2025-11-10 11:10:23.569699278 -0500	2025-11-10 11:10:23.569771904 -0500	317
./mon_env/lib/python3.12/site-packages/pip/_internal/resolution/resolvelib/candidates.py	2025-11-10 11:10:23.569272464 -0500	2025-11-10 11:10:23.569359253 -0500	597
./mon_env/lib/python3.12/site-packages/pip/_internal/resolution/resolvelib/provider.py	2025-11-10 11:10:23.569534792 -0500	2025-11-10 11:10:23.569601773 -0500	255
./mon_env/lib/python3.12/site-packages/pip/_internal/resolution/resolvelib/reporter.py	2025-11-10 11:10:23.569601773 -0500	2025-11-10 11:10:23.569649543 -0500	80
